cusip,issueDate,securityType,securityTerm,auctionDateYear,issueDate,maturityDate,datedDate,maturingDate,auctionFormat,closingTimeCompetitive,offeringAmount,allocationPercentage,totalTendered,totalAccepted,bidToCoverRatio,interestRate,highYield,lowYield,averageMedianYield,highDiscountRate,lowDiscountRate,highInvestmentRate,lowInvestmentRate,highPrice,lowPrice,pricePer100,updatedTimestamp
912797TB3,2025-12-02T00:00:00,Bill,17-Week,2025,2025-12-02T00:00:00,2026-03-31T00:00:00,,2025-12-02T00:00:00,Single-Price,11:30 AM,69000000000,97.730000,196306507400,69214847400,2.840000,,,,,3.740000,3.630000,3.839000,,98.763722,,98.763722,2025-11-26T11:34:23
91282CPM7,2025-12-01T00:00:00,Note,7-Year,2025,2025-12-01T00:00:00,2032-11-30T00:00:00,2025-11-30T00:00:00,2025-11-30T00:00:00,Single-Price,11:30 AM,44000000000,19.480000,113206066400,49031521300,2.460000,3.750000,3.7810,2.880000,3.715000,,,,,99.810773,,99.810773,2025-11-26T11:34:24
91282CPN5,2025-12-01T00:00:00,Note,5-Year,2025,2025-12-01T00:00:00,2030-11-30T00:00:00,2025-11-30T00:00:00,2025-11-30T00:00:00,Single-Price,01:00 PM,70000000000,9.220000,176973538600,78004683600,2.410000,3.500000,3.5620,3.460000,3.515000,,,,,99.718295,,99.718295,2025-11-25T13:04:02
912797RH2,2025-11-28T00:00:00,Bill,6-Week,2025,2025-11-28T00:00:00,2026-01-08T00:00:00,,2025-11-28T00:00:00,Single-Price,11:30 AM,85000000000,50.450000,234294909900,88933240900,2.710000,,,,,3.850000,3.730000,3.921000,,99.561528,,99.561528,2025-11-25T11:34:06
912797SU2,2025-11-28T00:00:00,Bill,52-Week,2025,2025-11-28T00:00:00,2026-11-27T00:00:00,,2025-11-28T00:00:00,Single-Price,11:30 AM,50000000000,74.800000,156382344500,52313734500,3.080000,,,,,3.460000,3.300000,3.603000,,96.501556,,96.501556,2025-11-25T11:34:05
91282CPG0,2025-11-28T00:00:00,Note,1-Year 11-Month,2025,2025-11-28T00:00:00,2027-10-31T00:00:00,2025-10-31T00:00:00,2025-11-28T00:00:00,Single-Price,01:00 PM,28000000000,96.560000,84957077700,28000017700,3.030000,,,,,,,,,100.038871,,100.038871,2025-11-25T13:04:01
91282CPL9,2025-12-01T00:00:00,Note,2-Year,2025,2025-12-01T00:00:00,2027-11-30T00:00:00,2025-11-30T00:00:00,2025-11-30T00:00:00,Single-Price,01:00 PM,69000000000,27.700000,193101947600,76890422900,2.680000,3.375000,3.4890,3.380000,3.434000,,,,,99.781736,,99.781736,2025-11-24T13:03:15
912797RU3,2025-11-28T00:00:00,Bill,13-Week,2025,2025-11-28T00:00:00,2026-02-26T00:00:00,,2025-11-28T00:00:00,Single-Price,11:30 AM,86000000000,40.840000,249380611000,89980099000,2.850000,,,,,3.745000,3.650000,3.833000,,99.063750,,99.063750,2025-11-24T11:34:26
912797SW8,2025-11-28T00:00:00,Bill,26-Week,2025,2025-11-28T00:00:00,2026-05-28T00:00:00,,2025-11-28T00:00:00,Single-Price,11:30 AM,77000000000,62.720000,216570111500,80563271500,2.770000,,,,,3.670000,3.550000,3.791000,,98.154806,,98.154806,2025-11-24T11:34:27
91282CNS6,2025-11-28T00:00:00,Note,9-Year 8-Month,2025,2025-11-28T00:00:00,2035-07-15T00:00:00,2025-07-15T00:00:00,2025-11-28T00:00:00,Single-Price,01:00 PM,19000000000,93.460000,45826353700,19000003700,2.410000,1.875000,1.8430,1.710000,1.765000,,,,,101.409692,,101.409692,2025-11-20T13:04:10
912797RY5,2025-11-25T00:00:00,Bill,4-Week,2025,2025-11-25T00:00:00,2025-12-23T00:00:00,,2025-11-25T00:00:00,Single-Price,11:30 AM,110000000000,35.200000,302780538100,110295826100,2.750000,,,,,3.890000,3.790000,3.956000,,99.697444,,99.697444,2025-11-20T11:34:15
912797SG3,2025-11-25T00:00:00,Bill,8-Week,2025,2025-11-25T00:00:00,2026-01-20T00:00:00,,2025-11-25T00:00:00,Single-Price,11:30 AM,95000000000,33.830000,251130308900,95254893900,2.640000,,,,,3.850000,3.720000,3.927000,,99.401111,,99.401111,2025-11-20T11:34:14
912810UQ9,2025-12-01T00:00:00,Bond,20-Year,2025,2025-12-01T00:00:00,2045-11-15T00:00:00,2025-11-15T00:00:00,2025-11-30T00:00:00,Single-Price,01:00 PM,16000000000,62.390000,40325646500,17829634000,2.410000,4.625000,4.7060,2.880000,4.650000,,,,,98.954789,,98.954789,2025-11-19T13:04:00
912797TA5,2025-11-25T00:00:00,Bill,17-Week,2025,2025-11-25T00:00:00,2026-03-24T00:00:00,,2025-11-25T00:00:00,Single-Price,11:30 AM,69000000000,32.080000,217590784400,69185515600,3.150000,,,,,3.750000,3.680000,3.850000,,98.760417,,98.760417,2025-11-19T11:34:10
912797RA7,2025-11-20T00:00:00,Bill,6-Week,2025,2025-11-20T00:00:00,2026-01-02T00:00:00,,2025-11-20T00:00:00,Single-Price,11:30 AM,95000000000,36.420000,270331654000,99612721600,2.800000,,,,,3.850000,3.745000,3.922000,,99.540139,,99.540139,2025-11-18T11:33:08
912797PM3,2025-11-20T00:00:00,Bill,13-Week,2025,2025-11-20T00:00:00,2026-02-19T00:00:00,,2025-11-20T00:00:00,Single-Price,11:30 AM,86000000000,56.390000,243825773100,90175898600,2.790000,,,,,3.795000,3.695000,3.885000,,99.040708,,99.040708,2025-11-17T11:34:18
912797SV0,2025-11-20T00:00:00,Bill,26-Week,2025,2025-11-20T00:00:00,2026-05-21T00:00:00,,2025-11-20T00:00:00,Single-Price,11:30 AM,77000000000,62.590000,219678657300,80738808300,2.800000,,,,,3.710000,3.600000,3.833000,,98.124389,,98.124389,2025-11-17T11:34:17
912797RX7,2025-11-18T00:00:00,Bill,4-Week,2025,2025-11-18T00:00:00,2025-12-16T00:00:00,,2025-11-18T00:00:00,Single-Price,11:30 AM,110000000000,24.290000,300270726100,110295541100,2.730000,,,,,3.900000,3.790000,3.966000,,99.696667,,99.696667,2025-11-13T11:33:19
912797SF5,2025-11-18T00:00:00,Bill,8-Week,2025,2025-11-18T00:00:00,2026-01-13T00:00:00,,2025-11-18T00:00:00,Single-Price,11:30 AM,95000000000,61.820000,273184150300,95255249300,2.870000,,,,,3.835000,3.730000,3.912000,,99.403444,,99.403444,2025-11-13T11:33:18
912810UP1,2025-11-17T00:00:00,Bond,30-Year,2025,2025-11-17T00:00:00,2055-11-15T00:00:00,2025-11-15T00:00:00,2025-11-15T00:00:00,Single-Price,01:00 PM,25000000000,23.040000,61264176900,28893800900,2.290000,4.625000,4.6940,4.570000,4.630000,,,,,98.894977,,98.894977,2025-11-13T13:08:10
912797SZ1,2025-11-18T00:00:00,Bill,17-Week,2025,2025-11-18T00:00:00,2026-03-17T00:00:00,,2025-11-18T00:00:00,Single-Price,11:30 AM,69000000000,95.870000,219844645800,69186051100,3.180000,,,,,3.750000,3.655000,3.850000,,98.760417,,98.760417,2025-11-12T11:34:12
91282CPJ4,2025-11-17T00:00:00,Note,10-Year,2025,2025-11-17T00:00:00,2035-11-15T00:00:00,2025-11-15T00:00:00,2025-11-15T00:00:00,Single-Price,01:00 PM,42000000000,97.520000,108709699900,48541627100,2.430000,4.000000,4.0740,3.960000,4.028000,,,,,99.396983,,99.396983,2025-11-12T13:04:13
91282CPK1,2025-11-17T00:00:00,Note,3-Year,2025,2025-11-17T00:00:00,2028-11-15T00:00:00,2025-11-15T00:00:00,2025-11-15T00:00:00,Single-Price,01:00 PM,58000000000,86.430000,174306037800,67033709400,2.850000,3.500000,3.5790,3.480000,3.540000,,,,,99.777212,,99.777212,2025-11-10T13:03:58
912797NU7,2025-11-13T00:00:00,Bill,6-Week,2025,2025-11-13T00:00:00,2025-12-26T00:00:00,,2025-11-13T00:00:00,Single-Price,01:00 PM,95000000000,85.820000,262688073600,101059283600,2.700000,,,,,3.890000,3.800000,3.962000,,99.535361,,99.535361,2025-11-10T13:03:59
912797RT6,2025-11-13T00:00:00,Bill,13-Week,2025,2025-11-13T00:00:00,2026-02-12T00:00:00,,2025-11-13T00:00:00,Single-Price,11:30 AM,86000000000,86.830000,248811422700,91485924900,2.830000,,,,,3.780000,3.675000,3.869000,,99.044500,,99.044500,2025-11-10T11:34:26
912797QN0,2025-11-13T00:00:00,Bill,26-Week,2025,2025-11-13T00:00:00,2026-05-14T00:00:00,,2025-11-13T00:00:00,Single-Price,11:30 AM,77000000000,12.950000,231708097500,81911268000,2.950000,,,,,3.690000,3.600000,3.812000,,98.134500,,98.134500,2025-11-10T11:34:27
912797RW9,2025-11-12T00:00:00,Bill,4-Week,2025,2025-11-12T00:00:00,2025-12-09T00:00:00,,2025-11-12T00:00:00,Single-Price,11:30 AM,110000000000,4.290000,300835340700,110301447200,2.730000,,,,,3.875000,3.750000,3.940000,,99.709375,,99.709375,2025-11-06T11:34:22
912797SE8,2025-11-12T00:00:00,Bill,8-Week,2025,2025-11-12T00:00:00,2026-01-06T00:00:00,,2025-11-12T00:00:00,Single-Price,11:30 AM,95000000000,41.820000,275421121800,95260083800,2.900000,,,,,3.815000,3.730000,3.891000,,99.417153,,99.417153,2025-11-06T11:34:21
912797SY4,2025-11-12T00:00:00,Bill,17-Week,2025,2025-11-12T00:00:00,2026-03-10T00:00:00,,2025-11-12T00:00:00,Single-Price,11:30 AM,69000000000,57.180000,231960113200,69189630800,3.360000,,,,,3.770000,3.700000,3.870000,,98.764278,,98.764278,2025-11-05T11:34:32
912797QZ3,2025-11-06T00:00:00,Bill,6-Week,2025,2025-11-06T00:00:00,2025-12-18T00:00:00,,2025-11-06T00:00:00,Single-Price,11:30 AM,95000000000,3.640000,258067764400,99483214400,2.670000,,,,,3.900000,3.780000,3.972000,,99.545000,,99.545000,2025-11-04T11:34:54
912797RL3,2025-11-06T00:00:00,Bill,13-Week,2025,2025-11-06T00:00:00,2026-02-05T00:00:00,,2025-11-06T00:00:00,Single-Price,11:30 AM,86000000000,88.100000,229426851900,90057851900,2.620000,,,,,3.815000,3.700000,3.906000,,99.035653,,99.035653,2025-11-03T11:34:55
912797SP3,2025-11-06T00:00:00,Bill,26-Week,2025,2025-11-06T00:00:00,2026-05-07T00:00:00,,2025-11-06T00:00:00,Single-Price,11:30 AM,77000000000,76.740000,228295310400,80633648600,2.920000,,,,,3.700000,3.600000,3.823000,,98.129444,,98.129444,2025-11-03T11:34:56
912797RR0,2025-11-04T00:00:00,Bill,4-Week,2025,2025-11-04T00:00:00,2025-12-02T00:00:00,,2025-11-04T00:00:00,Single-Price,11:30 AM,110000000000,28.440000,290769429100,110357985100,2.640000,,,,,3.910000,3.790000,3.976000,,99.695889,,99.695889,2025-10-30T11:34:11
912797RZ2,2025-11-04T00:00:00,Bill,8-Week,2025,2025-11-04T00:00:00,2025-12-30T00:00:00,,2025-11-04T00:00:00,Single-Price,11:30 AM,95000000000,53.410000,274033104500,95309559500,2.880000,,,,,3.890000,3.780000,3.968000,,99.394889,,99.394889,2025-10-30T11:34:12
912797ST5,2025-11-04T00:00:00,Bill,17-Week,2025,2025-11-04T00:00:00,2026-03-03T00:00:00,,2025-11-04T00:00:00,Single-Price,11:30 AM,69000000000,10.980000,203272068500,69224468500,2.940000,,,,,3.705000,3.600000,3.803000,,98.775292,,98.775292,2025-10-29T11:34:14
91282CPG0,2025-10-31T00:00:00,Note,2-Year,2025,2025-10-31T00:00:00,2027-10-31T00:00:00,2025-10-31T00:00:00,2025-10-31T00:00:00,Single-Price,11:30 AM,30000000000,21.800000,110569924700,31722704700,3.630000,,,,,,,,,100.000000,,100.000000,2025-10-29T11:34:15
91282CPF2,2025-10-31T00:00:00,Note,7-Year,2025,2025-10-31T00:00:00,2032-10-31T00:00:00,2025-10-31T00:00:00,2025-10-31T00:00:00,Single-Price,01:00 PM,44000000000,71.900000,110632608400,46526609100,2.460000,3.750000,3.7900,3.630000,3.735000,,,,,99.756076,,99.756076,2025-10-28T13:04:19
912797QY6,2025-10-30T00:00:00,Bill,6-Week,2025,2025-10-30T00:00:00,2025-12-11T00:00:00,,2025-10-30T00:00:00,Single-Price,11:30 AM,95000000000,95.430000,278049488100,100322897800,2.870000,,,,,3.880000,3.780000,3.952000,,99.547333,,99.547333,2025-10-28T11:34:17
912797SK4,2025-10-30T00:00:00,Bill,52-Week,2025,2025-10-30T00:00:00,2026-10-29T00:00:00,,2025-10-30T00:00:00,Single-Price,11:30 AM,50000000000,42.510000,163143450100,52802202100,3.210000,,,,,3.445000,3.300000,3.587000,,96.516722,,96.516722,2025-10-28T11:34:16
91282CPE5,2025-10-31T00:00:00,Note,2-Year,2025,2025-10-31T00:00:00,2027-10-31T00:00:00,2025-10-31T00:00:00,2025-10-31T00:00:00,Single-Price,11:30 AM,69000000000,22.260000,182664706800,72962136800,2.590000,3.500000,3.5040,3.400000,3.453000,,,,,99.992338,,99.992338,2025-10-27T11:34:17
91282CPD7,2025-10-31T00:00:00,Note,5-Year,2025,2025-10-31T00:00:00,2030-10-31T00:00:00,2025-10-31T00:00:00,2025-10-31T00:00:00,Single-Price,01:00 PM,70000000000,40.300000,170629231700,74019650700,2.380000,3.625000,3.6250,3.520000,3.575000,,,,,100.000000,,100.000000,2025-10-27T13:04:16
912797RK5,2025-10-30T00:00:00,Bill,13-Week,2025,2025-10-30T00:00:00,2026-01-29T00:00:00,,2025-10-30T00:00:00,Single-Price,01:00 PM,86000000000,74.300000,268682385400,90819446100,3.070000,,,,,3.730000,3.650000,3.818000,,99.057139,,99.057139,2025-10-27T13:04:17
912797SN8,2025-10-30T00:00:00,Bill,26-Week,2025,2025-10-30T00:00:00,2026-04-30T00:00:00,,2025-10-30T00:00:00,Single-Price,11:30 AM,77000000000,4.690000,240194797300,81314749800,3.060000,,,,,3.640000,3.550000,3.760000,,98.159778,,98.159778,2025-10-27T11:34:18
91282CPH8,2025-10-31T00:00:00,Note,5-Year,2025,2025-10-31T00:00:00,2030-10-15T00:00:00,2025-10-15T00:00:00,2025-10-31T00:00:00,Single-Price,01:00 PM,26000000000,53.510000,66639961800,27492981400,2.510000,1.125000,1.1820,1.050000,1.122000,,,,,99.873728,,99.873728,2025-10-23T13:05:43
912797RQ2,2025-10-28T00:00:00,Bill,4-Week,2025,2025-10-28T00:00:00,2025-11-25T00:00:00,,2025-10-28T00:00:00,Single-Price,11:30 AM,110000000000,11.650000,300976105600,110309903100,2.730000,,,,,3.945000,3.870000,4.012000,,99.693167,,99.693167,2025-10-23T11:34:08
912797RY5,2025-10-28T00:00:00,Bill,8-Week,2025,2025-10-28T00:00:00,2025-12-23T00:00:00,,2025-10-28T00:00:00,Single-Price,11:30 AM,95000000000,26.210000,263587521100,95267196100,2.770000,,,,,3.900000,3.810000,3.978000,,99.393333,,99.393333,2025-10-23T11:34:07
912810UN6,2025-10-31T00:00:00,Bond,19-Year 10-Month,2025,2025-10-31T00:00:00,2045-08-15T00:00:00,2025-08-15T00:00:00,2025-10-31T00:00:00,Single-Price,01:00 PM,13000000000,56.070000,36289735500,13746497600,2.730000,4.875000,4.5060,3.880000,4.464000,,,,,104.785763,,104.785763,2025-10-22T13:04:34
912797SS7,2025-10-28T00:00:00,Bill,17-Week,2025,2025-10-28T00:00:00,2026-02-24T00:00:00,,2025-10-28T00:00:00,Single-Price,11:30 AM,69000000000,52.620000,225590089500,69194728900,3.270000,,,,,3.735000,3.635000,3.834000,,98.765375,,98.765375,2025-10-22T11:34:11
912797QS9,2025-10-23T00:00:00,Bill,6-Week,2025,2025-10-23T00:00:00,2025-12-04T00:00:00,,2025-10-23T00:00:00,Single-Price,11:30 AM,95000000000,90.140000,281668922100,98292517600,2.930000,,,,,3.940000,3.845000,4.013000,,99.540333,,99.540333,2025-10-21T11:34:08
912797PD3,2025-10-23T00:00:00,Bill,13-Week,2025,2025-10-23T00:00:00,2026-01-22T00:00:00,,2025-10-23T00:00:00,Single-Price,11:30 AM,86000000000,80.350000,261441478300,88980319300,3.010000,,,,,3.810000,3.700000,3.900000,,99.036917,,99.036917,2025-10-20T11:34:23
912797SM0,2025-10-23T00:00:00,Bill,26-Week,2025,2025-10-23T00:00:00,2026-04-23T00:00:00,,2025-10-23T00:00:00,Single-Price,11:30 AM,77000000000,56.970000,235167072400,79668482400,3.020000,,,,,3.660000,3.600000,3.781000,,98.149667,,98.149667,2025-10-20T11:34:22
912797RP4,2025-10-21T00:00:00,Bill,4-Week,2025,2025-10-21T00:00:00,2025-11-18T00:00:00,,2025-10-21T00:00:00,Single-Price,11:30 AM,110000000000,95.030000,306805208600,110302463200,2.790000,,,,,4.030000,3.900000,4.099000,,99.686556,,99.686556,2025-10-16T11:34:12
912797RX7,2025-10-21T00:00:00,Bill,8-Week,2025,2025-10-21T00:00:00,2025-12-16T00:00:00,,2025-10-21T00:00:00,Single-Price,11:30 AM,95000000000,83.620000,276436159100,95260759300,2.910000,,,,,3.960000,3.850000,4.040000,,99.384000,,99.384000,2025-10-16T11:34:13
912797SR9,2025-10-21T00:00:00,Bill,17-Week,2025,2025-10-21T00:00:00,2026-02-17T00:00:00,,2025-10-21T00:00:00,Single-Price,11:30 AM,69000000000,92.620000,198199677600,69188942600,2.870000,,,,,3.810000,3.730000,3.912000,,98.740583,,98.740583,2025-10-15T11:34:48
912797NL7,2025-10-16T00:00:00,Bill,6-Week,2025,2025-10-16T00:00:00,2025-11-28T00:00:00,,2025-10-16T00:00:00,Single-Price,01:00 PM,95000000000,57.240000,252075819900,98088159900,2.620000,,,,,4.010000,3.890000,4.085000,,99.521028,,99.521028,2025-10-14T13:04:21
912797RJ8,2025-10-16T00:00:00,Bill,13-Week,2025,2025-10-16T00:00:00,2026-01-15T00:00:00,,2025-10-16T00:00:00,Single-Price,11:30 AM,86000000000,56.560000,250602838800,88795490800,2.880000,,,,,3.845000,3.750000,3.937000,,99.028069,,99.028069,2025-10-14T11:34:19
912797QD2,2025-10-16T00:00:00,Bill,26-Week,2025,2025-10-16T00:00:00,2026-04-16T00:00:00,,2025-10-16T00:00:00,Single-Price,11:30 AM,77000000000,88.600000,229439399100,79502879100,2.950000,,,,,3.685000,3.610000,3.807000,,98.137028,,98.137028,2025-10-14T11:34:18
912810UM8,2025-10-15T00:00:00,Bond,29-Year 10-Month,2025,2025-10-15T00:00:00,2055-08-15T00:00:00,2025-08-15T00:00:00,2025-10-15T00:00:00,Single-Price,01:00 PM,22000000000,17.370000,52821904200,22408408700,2.380000,4.750000,4.7340,3.880000,4.670000,,,,,100.242034,,100.242034,2025-10-09T13:05:03
912797RN9,2025-10-14T00:00:00,Bill,4-Week,2025,2025-10-14T00:00:00,2025-11-12T00:00:00,,2025-10-14T00:00:00,Single-Price,11:30 AM,110000000000,26.280000,321826290000,110299178800,2.920000,,,,,4.030000,3.925000,4.099000,,99.675361,,99.675361,2025-10-09T11:35:20
912797RW9,2025-10-14T00:00:00,Bill,8-Week,2025,2025-10-14T00:00:00,2025-12-09T00:00:00,,2025-10-14T00:00:00,Single-Price,11:30 AM,95000000000,85.390000,273951172300,95258597700,2.880000,,,,,3.955000,3.855000,4.035000,,99.384778,,99.384778,2025-10-09T11:35:19
91282CNT4,2025-10-15T00:00:00,Note,9-Year 10-Month,2025,2025-10-15T00:00:00,2035-08-15T00:00:00,2025-08-15T00:00:00,2025-10-15T00:00:00,Single-Price,01:00 PM,39000000000,78.380000,97359794300,39723990300,2.480000,4.250000,4.1170,4.010000,4.060000,,,,,101.057226,,101.057226,2025-10-08T13:04:43
912797SQ1,2025-10-14T00:00:00,Bill,17-Week,2025,2025-10-14T00:00:00,2026-02-10T00:00:00,,2025-10-14T00:00:00,Single-Price,11:30 AM,69000000000,33.620000,226481521800,69188586000,3.280000,,,,,3.775000,3.700000,3.876000,,98.752153,,98.752153,2025-10-08T11:34:42
91282CPC9,2025-10-15T00:00:00,Note,3-Year,2025,2025-10-15T00:00:00,2028-10-15T00:00:00,2025-10-15T00:00:00,2025-10-15T00:00:00,Single-Price,01:00 PM,58000000000,60.650000,155517142000,59076806400,2.660000,3.500000,3.5760,3.418000,3.534000,,,,,99.785614,,99.785614,2025-10-07T13:04:45
912797QR1,2025-10-09T00:00:00,Bill,6-Week,2025,2025-10-09T00:00:00,2025-11-20T00:00:00,,2025-10-09T00:00:00,Single-Price,11:30 AM,90000000000,59.450000,246231530700,94419353200,2.690000,,,,,4.000000,3.890000,4.075000,,99.533333,,99.533333,2025-10-07T11:35:07
912797RH2,2025-10-09T00:00:00,Bill,13-Week,2025,2025-10-09T00:00:00,2026-01-08T00:00:00,,2025-10-09T00:00:00,Single-Price,11:30 AM,84000000000,20.890000,248387162300,88125303900,2.910000,,,,,3.850000,3.745000,3.942000,,99.026806,,99.026806,2025-10-06T11:35:35
912797SL2,2025-10-09T00:00:00,Bill,26-Week,2025,2025-10-09T00:00:00,2026-04-09T00:00:00,,2025-10-09T00:00:00,Single-Price,11:30 AM,75000000000,3.050000,231342945100,78682800100,3.040000,,,,,3.695000,3.600000,3.818000,,98.131972,,98.131972,2025-10-06T11:35:34
912797RM1,2025-10-07T00:00:00,Bill,4-Week,2025,2025-10-07T00:00:00,2025-11-04T00:00:00,,2025-10-07T00:00:00,Single-Price,11:30 AM,105000000000,39.570000,280897501500,105298650500,2.670000,,,,,4.060000,3.950000,4.129000,,99.684222,,99.684222,2025-10-02T11:34:58
912797RR0,2025-10-07T00:00:00,Bill,8-Week,2025,2025-10-07T00:00:00,2025-12-02T00:00:00,,2025-10-07T00:00:00,Single-Price,11:30 AM,90000000000,73.470000,271186270100,90256372400,3.010000,,,,,3.960000,3.850000,4.040000,,99.384000,,99.384000,2025-10-02T11:34:57
912797SJ7,2025-10-07T00:00:00,Bill,17-Week,2025,2025-10-07T00:00:00,2026-02-03T00:00:00,,2025-10-07T00:00:00,Single-Price,11:30 AM,67000000000,64.240000,222480119800,67190518200,3.320000,,,,,3.785000,3.700000,3.886000,,98.748847,,98.748847,2025-10-01T11:34:57
912797QQ3,2025-10-02T00:00:00,Bill,6-Week,2025,2025-10-02T00:00:00,2025-11-13T00:00:00,,2025-10-02T00:00:00,Single-Price,11:30 AM,85000000000,98.080000,224105011100,89882731100,2.580000,,,,,4.020000,3.940000,4.095000,,99.531000,,99.531000,2025-09-30T11:35:13
912797SA6,2025-10-02T00:00:00,Bill,52-Week,2025,2025-10-02T00:00:00,2026-10-01T00:00:00,,2025-10-02T00:00:00,Single-Price,11:30 AM,50000000000,70.110000,148858760000,52872725000,2.920000,,,,,3.540000,3.400000,3.688000,,96.420667,,96.420667,2025-09-30T11:35:12
912797RA7,2025-10-02T00:00:00,Bill,13-Week,2025,2025-10-02T00:00:00,2026-01-02T00:00:00,,2025-10-02T00:00:00,Single-Price,11:30 AM,82000000000,70.070000,229671436800,86710476800,2.740000,,,,,3.860000,3.750000,3.953000,,99.013556,,99.013556,2025-09-29T11:35:04
912797SD0,2025-10-02T00:00:00,Bill,26-Week,2025,2025-10-02T00:00:00,2026-04-02T00:00:00,,2025-10-02T00:00:00,Single-Price,11:30 AM,73000000000,61.660000,223374957700,77193381700,3.000000,,,,,3.715000,3.620000,3.839000,,98.121861,,98.121861,2025-09-29T11:35:05
912797RE9,2025-09-30T00:00:00,Bill,4-Week,2025,2025-09-30T00:00:00,2025-10-28T00:00:00,,2025-09-30T00:00:00,Single-Price,11:30 AM,100000000000,63.910000,261011192700,100284544700,2.610000,,,,,4.080000,3.950000,4.150000,,99.682667,,99.682667,2025-09-25T11:34:57
912797RQ2,2025-09-30T00:00:00,Bill,8-Week,2025,2025-09-30T00:00:00,2025-11-25T00:00:00,,2025-09-30T00:00:00,Single-Price,11:30 AM,85000000000,8.520000,225818909600,85241769600,2.650000,,,,,4.000000,3.885000,4.081000,,99.377778,,99.377778,2025-09-25T11:34:58
91282CNZ0,2025-09-30T00:00:00,Note,7-Year,2025,2025-09-30T00:00:00,2032-09-30T00:00:00,2025-09-30T00:00:00,2025-09-30T00:00:00,Single-Price,01:00 PM,44000000000,64.630000,107821711200,46429614600,2.400000,3.875000,3.9530,3.800000,3.895000,,,,,99.527074,,99.527074,2025-09-25T13:04:46
912797SH1,2025-09-30T00:00:00,Bill,17-Week,2025,2025-09-30T00:00:00,2026-01-27T00:00:00,,2025-09-30T00:00:00,Single-Price,11:30 AM,65000000000,60.090000,190545636900,65185678400,2.930000,,,,,3.805000,3.700000,3.907000,,98.742236,,98.742236,2025-09-24T11:35:18
91282CPA3,2025-09-30T00:00:00,Note,5-Year,2025,2025-09-30T00:00:00,2030-09-30T00:00:00,2025-09-30T00:00:00,2025-09-30T00:00:00,Single-Price,01:00 PM,70000000000,41.920000,167966846900,73865290100,2.340000,3.625000,3.7100,3.600000,3.654000,,,,,99.615328,,99.615328,2025-09-24T13:05:02
91282CNQ0,2025-09-26T00:00:00,Note,1-Year 10-Month,2025,2025-09-26T00:00:00,2027-07-31T00:00:00,2025-07-31T00:00:00,2025-09-26T00:00:00,Single-Price,11:30 AM,28000000000,44.420000,88272743600,28000093600,3.150000,,,,,,,,,99.923887,,99.923887,2025-09-24T11:35:19
91282CPB1,2025-09-30T00:00:00,Note,2-Year,2025,2025-09-30T00:00:00,2027-09-30T00:00:00,2025-09-30T00:00:00,2025-09-30T00:00:00,Single-Price,01:00 PM,69000000000,85.190000,177188550500,72810112800,2.510000,3.500000,3.5710,3.400000,3.520000,,,,,99.864119,,99.864119,2025-09-23T13:04:51
912797QP5,2025-09-25T00:00:00,Bill,6-Week,2025,2025-09-25T00:00:00,2025-11-06T00:00:00,,2025-09-25T00:00:00,Single-Price,11:30 AM,85000000000,30.540000,217187521900,88479476900,2.510000,,,,,4.010000,3.820000,4.085000,,99.532167,,99.532167,2025-09-23T11:34:51
912797NU7,2025-09-25T00:00:00,Bill,13-Week,2025,2025-09-25T00:00:00,2025-12-26T00:00:00,,2025-09-25T00:00:00,Single-Price,11:30 AM,82000000000,33.510000,276470375700,85357331000,3.330000,,,,,3.860000,3.780000,3.953000,,99.013556,,99.013556,2025-09-22T11:34:49
912797SC2,2025-09-25T00:00:00,Bill,26-Week,2025,2025-09-25T00:00:00,2026-03-26T00:00:00,,2025-09-25T00:00:00,Single-Price,11:30 AM,73000000000,21.380000,222454529300,75988591500,3.010000,,,,,3.705000,3.620000,3.828000,,98.126917,,98.126917,2025-09-22T11:34:48
91282CNS6,2025-09-30T00:00:00,Note,9-Year 10-Month,2025,2025-09-30T00:00:00,2035-07-15T00:00:00,2025-07-15T00:00:00,2025-09-30T00:00:00,Single-Price,01:00 PM,19000000000,56.210000,42782887300,20049149800,2.200000,1.875000,1.7340,1.600000,1.648000,,,,,101.872346,,101.872346,2025-09-18T13:04:52
